ensembl_gene_id	control	control	infected	infected
ENSG00000125629.14	435.830245753053	404.312010799566	539.848420018758	551.097083778266
ENSG00000115107.19	219.565256886027	203.686805535779	74.246964716851	75.7940270222939
ENSG00000186132.14	36.9099008007172	34.240662176544	23.2435141928742	23.7278325052922
ENSG00000155368.16	276.370234448047	256.383778555265	129.652194769825	132.353719661937
ENSG00000144120.12	19.0900631078135	17.7095139142408	20.7182603907412	21.1499607276789
ENSG00000088179.8	385.698428434432	357.805610514963	398.48434822437	406.787450132952
ENSG00000115109.13	362.358817487441	336.153866228716	611.517818396702	624.259836465132
ENSG00000226479.3	246.926222568934	229.069089488008	123.318718064	125.888274152925
ENSG00000144118.13	1196.53826562891	1110.00738679611	533.863583031154	544.987542491394
ENSG00000163083.5	17.5512884616009	16.2820198900419	60.4002531929671	61.6587956170299
ENSG00000074047.20	134.841692295525	125.090253103982	45.1201203169532	46.0602750778328
ENSG00000115112.7	0	0	48.5073091365605	49.5180417609826
ENSG00000074054.17	2441.53224950389	2264.96628641105	1328.03348946941	1355.7053351773
ENSG00000236859.6	37.274299316952	34.5787082352261	17.2999441703692	17.6604180512115
ENSG00000155438.11	263.768714564892	244.693571432797	148.957099854556	152.060875412141
ENSG00000211460.11	861.381496527674	799.088379754111	504.253853179767	514.760843352413
ENSG00000213236.3	319.072177196804	295.997615607732	110.807608512265	113.116474267779
ENSG00000136732.14	88.3464423700317	81.9574320728869	27.1958231917083	27.7624946116893
ENSG00000136717.14	106.634560359979	98.9229956846537	85.1201705264747	86.8937946437241
ENSG00000186684.12	20.8852278183659	19.374856466559	12.8992402492261	13.1680179485506
ENSG00000163161.12	366.190354132234	339.708315008726	390.761416025567	398.903597452917
ENSG00000169967.16	1848.88137517566	1715.17455204496	2375.54383500262	2425.04234764991
ENSG00000163166.13	430.984392653206	399.816598583617	274.757415508935	280.482455479199
ENSG00000231731.7	62.7827302890041	58.2424285005149	29.6284696382899	30.2458294013477
ENSG00000072163.18	202.258944558119	187.632045672264	58.3890451858103	59.605680656395
ENSG00000144230.16	19.7054566852963	18.2804036520912	10.8925389034698	11.1195035533029
ENSG00000136709.11	708.053495573582	656.848705060326	437.152725240458	446.261548820254
ENSG00000144231.10	329.152018690963	305.348506287662	208.194887943176	212.53298397917
ENSG00000144233.9	682.642027843293	633.274935879508	605.489222841342	618.105624826017
ENSG00000136715.17	261.114749848607	242.231535304078	193.961880480241	198.003407499266
ENSG00000136731.12	3991.46616039553	3702.81256308754	1566.7038148711	1599.34876439899
ENSG00000136720.6	410.10802662774	380.449963045599	112.865635166962	115.217383422431
ENSG00000222014.5	43.1707570209934	40.0487477612722	27.7002196278841	28.277401008998
ENSG00000136699.19	638.55667839819	592.377736902064	504.432694230388	514.94341086174
ENSG00000230756.1	22.7367759615776	21.092504932146	7.90814015934083	8.07291976472042
ENSG00000213225.7	3.1269075980491	2.90077687556364	16.7884640733763	17.1382803929155
ENSG00000136710.9	93.4789449045988	86.7187638996838	91.6379085278186	93.5473408470207
ENSG00000136718.9	101.994259424863	94.6182705764868	108.436048480342	110.69549873255
ENSG00000072135.12	125.149869971601	116.099320945689	51.9589597156662	53.0416133744748
ENSG00000222038.3	20.0575048309935	18.6069924904567	1.98210948869014	2.02341012484284
ENSG00000136002.16	14.1453718921842	13.122411326352	28.6801319066849	29.277731433577
ENSG00000152102.17	1540.07061466118	1428.69627120784	877.862047023206	896.15380194555
ENSG00000115762.16	2002.76953587238	1857.93387702487	1659.59753555235	1694.17808439028
ENSG00000188219.14	27.3300460229466	25.3536003305361	3.46556387972157	3.5377748214869
ENSG00000233087.6	19.5445361557491	18.1311205229046	15.8494075554567	16.1796570287672
ENSG00000232742.3	20.9366529835385	19.4225626827733	12.8605654175085	13.1285372606672
ENSG00000273073.1	21.4692950797497	19.9166853350082	15.849413943876	16.1796635503002
ENSG00000173272.13	28.3542102332724	26.3036993548713	5.46661808622865	5.58052440969532
ENSG00000152117.17	188.990568850426	175.323208195525	121.111513340175	123.635078549315
ENSG00000163040.14	33.3527815964847	30.9407856027372	8.90295730062801	9.08846562004949
ENSG00000197927.12	128.512663121051	119.218924675365	42.525683894097	43.4117791414466
ENSG00000213222.3	17.6825561133732	16.4037945689637	10.3652268949323	10.5812040985481
ENSG00000183840.6	21.9675052981754	20.3788661431908	3.47410483002868	3.54649373707951
ENSG00000176771.15	203.649076946511	188.921646902801	47.9934051557681	48.9934297131287
ENSG00000279512.1	33.5747537995593	31.1467052896824	2.98016714804109	3.04226401996355
ENSG00000152127.8	1910.96712423464	1772.77040338533	689.795965012476	704.16904194548
ENSG00000152128.13	7.24869423657787	6.72448544133996	11.8770484710887	12.1245270590635
ENSG00000082258.12	803.98154104846	745.839456243748	577.35522118533	589.385403199542
ENSG00000115839.17	1419.73480067794	1317.06286486015	588.478858072727	600.740820057925
ENSG00000121988.17	131.123131810193	121.640610308983	99.1795151749435	101.246089747849
ENSG00000048991.16	446.354047950135	414.074755971616	301.121735882361	307.396121491385
ENSG00000144224.16	2746.03928381211	2547.45207656322	1599.76508484268	1633.09892239095
ENSG00000076003.4	575.033790720462	533.448677482609	508.839415984511	519.441954189208
ENSG00000115866.10	879.401244718935	815.804981450081	387.53149659826	395.606377138433
ENSG00000121966.6	0	0	20.760883401605	21.1934718617637
ENSG00000227347.1	38.1747580845522	35.4140479082254	30.7035181452067	31.3432783798247
ENSG00000150540.13	211.532436759889	196.234900374909	52.8991626709651	54.0014070639829
ENSG00000234645.3	26.8209900589349	24.8813581159934	4.93585094460077	5.0386978282518
ENSG00000144228.8	315.155252227813	292.363953589559	463.331805755401	472.986115185161
ENSG00000168702.16	19.6658811538887	18.2436901315455	51.9744043506843	53.0573798248391
ENSG00000115919.14	39.460523104764	36.6068293771649	14.8708072058027	15.1806658696193
ENSG00000121964.14	344.365196818058	319.461502572695	191.765535455224	195.761297874836
ENSG00000169554.16	2131.90811239907	1977.73345049662	742.563718849095	758.03630204764
ENSG00000279166.1	86.3750861991615	80.1286398189912	13.8653828569209	14.1542917874109
ENSG00000121989.14	249.461100039317	231.420650484906	170.79229505738	174.351044196163
ENSG00000115947.13	496.542385076428	460.633588682174	418.096325468568	426.80807641547
ENSG00000204406.11	634.051610435898	588.198465031026	328.863853708066	335.716293718707
ENSG00000224007.1	14.5420902526174	13.4904399328814	4.98081356934742	5.08459732607017
ENSG00000135999.11	669.320411196728	620.916707725408	342.936890818812	350.082566590944
ENSG00000168280.16	2.06598098612551	1.91657402145368	60.8752443136555	62.1436839888859
ENSG00000187123.14	74.1013781608801	68.7425379472636	96.8721215381589	98.8906176241808
ENSG00000168288.12	2113.67726639625	1960.82101709438	1331.37529307608	1359.1167709691
ENSG00000115963.13	8482.88179521792	7869.41941138917	2120.96127627217	2165.15512654387
ENSG00000184898.6	571.448513637709	530.122679342905	118.060243706757	120.520230502266
ENSG00000123609.10	115.362561642134	107.019808108839	98.0031895192936	100.045253338289
ENSG00000123610.4	143.943555637972	133.533890749297	131.141795935805	133.874359212083
ENSG00000080345.17	3030.87577650096	2811.68985315245	1953.19492779543	1993.89307969293
ENSG00000183091.19	55.5499837199868	51.5327374283171	68.3974093741516	69.8225862044266
ENSG00000162980.16	1020.37768858118	946.586335081997	722.2776845942	737.327573625484
ENSG00000182389.18	6.15728577761597	5.71200511684093	28.1388098037603	28.7251299601928
ENSG00000115145.9	962.729185057723	893.106837946867	528.163236454175	539.168419458694
ENSG00000157827.19	1237.64647609836	1148.14274660014	661.793910884618	675.583517199243
ENSG00000196504.15	2379.36987338422	2207.29934950171	1609.2483486062	1642.77978615006
ENSG00000177917.10	409.062610481332	379.480148976026	339.671957520004	346.749602831152
ENSG00000144278.14	1.04457802298691	0.969036557297983	9.89760404354977	10.1038375264722
ENSG00000153234.13	59.482894906539	55.1812295777858	132.883002662464	135.651846954445
ENSG00000115159.15	1305.85491002344	1211.4185044037	1046.77553688977	1068.58689283621
ENSG00000136542.8	1764.401249884	1636.80383394518	204.688189570353	208.953217557171
ENSG00000230562.3	19.5324772204689	18.119933661922	7.90690590247099	8.07165979000089
ENSG00000115170.13	809.7554547755	751.195813889669	398.358731362018	406.65921582875
ENSG00000153237.17	10.2920124191736	9.54771789456749	12.3686767537329	12.6263992565568
ENSG00000144283.21	655.674434193326	608.257576204977	372.331694454289	380.089861159267
ENSG00000115183.13	1077.91031829149	999.958338130049	531.458633008551	542.532481228007
ENSG00000213189.5	10.2212028854075	9.48202914244503	14.2922914049496	14.5900957040927
ENSG00000196151.10	220.964489900864	204.984849256513	89.0031223538451	90.8576544035452
ENSG00000123636.17	1327.69780286692	1231.6817697766	547.181160570931	558.582614502362
ENSG00000136536.14	3424.67676483249	3177.01206518037	1482.35634272156	1513.24376862246
ENSG00000241399.6	58.8645266280756	54.607580262447	14.8512676824068	15.1607192068848
ENSG00000054219.10	1.0319951136625	0.957363614861715	18.8448085067991	19.2374722743395
ENSG00000153246.11	791.266417041005	734.043860584394	176.870563244246	180.55596348089
ENSG00000153250.17	2982.37771663397	2766.69906076075	1443.23216253902	1473.30436933134
ENSG00000136560.13	986.48078117821	915.140773592111	362.873689437629	370.434782456136
ENSG00000115233.11	993.318855715663	921.484334400879	808.164876766197	825.0043721206
ENSG00000232320.6	25.4922299716443	23.6486908837448	4.9360417906318	5.03889265088581
ENSG00000226121.2	102.856900868112	95.4185277865302	98.0111290475505	100.053358300175
ENSG00000197635.9	2895.12476142213	2685.75603738487	822.043055699509	839.171726612506
ENSG00000230918.1	43.9271771628376	40.7504653486551	3.95004521851423	4.03235115634836
ENSG00000236841.7	29.3311996751497	27.2100351808598	1.98446272554382	2.02581239540511
ENSG00000078098.13	2550.14907699488	2365.72819625434	260.463862580475	265.8910719656
ENSG00000115267.5	261.104364941147	242.221901409097	437.346076513432	446.458928897197
ENSG00000115271.10	60.3753876066484	56.0091792708634	82.1510084195638	83.8627649737167
ENSG00000182263.13	117.366157516344	108.878508565325	197.816300978473	201.938141430983
ENSG00000277998.1	48.2884447626603	44.7963361667131	24.1435418627956	24.6466137887425
ENSG00000082438.15	466.16858502087	432.45635156806	313.281531075186	319.809286782995
ENSG00000169507.9	42.8779385260059	39.7771052223219	0.991202871291701	1.01185627584595
ENSG00000153253.15	228.031670599169	211.540947798684	13.3556838376221	13.6339723186043
ENSG00000136531.13	153.897170862053	142.767683550941	21.3515282867445	21.7964238417614
ENSG00000178662.15	97.7006500147908	90.6351650644429	33.6392532126257	34.3401845008873
ENSG00000115339.13	23.7748822188235	22.055537746827	89.4440936193046	91.3078140583911
ENSG00000123607.14	476.244350002151	441.803460539092	377.322223326226	385.184376222847
ENSG00000224490.5	17.599428869895	16.3266788953949	1.48360980273949	1.51452334662047
ENSG00000169432.14	1279.14196825566	1186.63738077645	230.657625504069	235.463771037979
ENSG00000172318.5	21.0770911928283	19.5528447257117	8.91330968978365	9.09903371891252
ENSG00000198648.10	560.741723093396	520.190179117499	324.313091554996	331.070708664595
ENSG00000172292.14	440.217664470056	408.382141546518	663.267113469379	677.087416475725
ENSG00000152253.8	74.5670847249727	69.1745656901879	9.92377833948907	10.1305572085667
ENSG00000163093.11	30.9208397127569	28.6847161290394	17.3307152997748	17.6918303496478
ENSG00000138399.17	285.29819250594	264.666087343825	399.882135159955	408.214362346416
ENSG00000138398.15	953.605542169236	884.642995801888	370.796542274742	378.522721462396
ENSG00000144362.11	45.8702315011966	42.5530024930824	21.3731233265881	21.8184688511391
ENSG00000213160.9	67.7650357923876	62.864425197899	99.9259109733245	102.00803797735
ENSG00000138385.15	804.681133693306	746.488455967229	298.609760997891	304.831805320362
ENSG00000138382.13	190.863893212365	177.061058074087	90.0079344608668	91.8834034867889
ENSG00000144357.16	1865.25086969106	1730.36024259257	1100.60659048278	1123.53960836104
ENSG00000128692.8	83.9797183074004	77.9064993907856	57.4062906532485	58.602448754844
ENSG00000115806.12	1185.31489429544	1099.59566370896	754.593740581058	770.316989826709
ENSG00000198586.13	1427.18469576541	1323.97400077238	506.06957601786	516.614399876645
ENSG00000123600.18	498.04372277529	462.026353112434	151.394509263805	154.549072408928
ENSG00000115827.13	339.898827797764	315.318131025712	151.053574822133	154.201034015932
ENSG00000071967.11	4851.24846600992	4500.41740171504	1065.10088406948	1087.2940799196
ENSG00000077380.15	2300.93785988216	2134.53935774096	796.266196517368	812.857762548764
ENSG00000115840.13	447.392249477123	415.037877166352	255.800882732221	261.130930968984
ENSG00000128708.12	573.267093543657	531.809743757866	656.181925904432	669.854596928104
ENSG00000172878.13	85.582817035847	79.3936657284237	61.8345631491934	63.122991870643
ENSG00000115844.10	2.07570096981374	1.92559107841157	14.8393787149988	15.1485825125374
ENSG00000091409.14	3465.6052405827	3214.9806882642	1236.76780694642	1262.53797629959
ENSG00000225205.5	9.25635096328594	8.58695307886722	14.3619884150844	14.661244970459
ENSG00000152256.13	467.826454902869	433.994328136155	214.738297956234	219.212737114387
ENSG00000091428.17	54.0823090844478	50.1712016265304	35.5931610011582	36.3348052949882
ENSG00000091436.16	3695.02430904037	3427.8087005184	666.3188468224	680.202737904766
ENSG00000238133.6	36.993326617072	34.3180548308899	14.3360963422815	14.634813392102
ENSG00000144354.13	75.3368200949363	69.8886355792012	102.499860497384	104.635620135417
ENSG00000172845.13	1633.53676974275	1515.40317021491	739.190479360371	754.592775353504
ENSG00000138430.15	710.703887610886	659.30742687794	413.795009398628	422.417135079621
ENSG00000138433.15	292.727999304223	271.558587705464	106.498717807107	108.717800466252
ENSG00000144306.13	260.071649462397	241.263869524284	123.75553067774	126.334188503441
ENSG00000163328.13	58.7766377731041	54.5260473261107	102.387034301801	104.520443013369
ENSG00000115935.16	542.246234467241	503.032241434123	227.123869242842	231.856382930263
ENSG00000235655.3	73.6393943819055	68.3139637662513	61.86449005615	63.1535423558138
ENSG00000128656.13	2167.99899980155	2011.21432842886	415.96268478882	424.629977688425
ENSG00000115966.16	1376.62019701836	1277.06620957912	599.932406022165	612.433022238734
ENSG00000154518.9	2262.6652758582	2099.03455843892	1489.11380566353	1520.14203484491
ENSG00000144320.13	1739.99058798	1614.15849462895	751.160496549851	766.812208292975
ENSG00000128714.5	20.7270376117771	19.2281062096919	101.837448748766	103.959405906779
ENSG00000128713.12	31.9604892117408	29.6491805817867	16.334194878448	16.6745457235307
ENSG00000128710.5	145.631387724171	135.09966272431	77.5774010920784	79.1938587269659
ENSG00000175879.8	22.1568495118347	20.5545174214209	86.7392736149638	88.5466345100921
ENSG00000224189.6	0	0	91.0424155656806	92.9394397720609
ENSG00000218175.2	84.7570729933578	78.6276375844895	29.6927319129194	30.3114306902133
ENSG00000128654.13	331.876827255107	307.876263001081	230.181316413241	234.977537233826
ENSG00000163364.9	24.3344874825537	22.5746736526929	21.3583279593498	21.8033651971575
ENSG00000170144.18	2434.77911366809	2258.70152173355	961.909340564393	981.952364379787
ENSG00000116044.15	1370.12440384683	1271.04017713986	536.187461088595	547.359842516775
ENSG00000213963.6	21.034533124723	19.5133643586214	14.3341870666395	14.6328643334413
ENSG00000018510.12	540.297698391463	501.224618978843	600.118499155214	612.622992940012
ENSG00000196659.9	106.828489201215	99.1029000408017	65.8601692125081	67.2324783110326
ENSG00000197557.6	148.584328412183	137.839053574248	73.1678569550577	74.6924342074327
ENSG00000155636.14	243.543364795475	225.930872161505	105.718651823188	107.921480475397
ENSG00000079156.16	127.068429814191	117.879134979606	364.933234055882	372.537241203707
ENSG00000223960.6	254.597120399892	236.185245736673	127.786160315648	130.448803193179
ENSG00000180228.12	351.737168933378	326.300350721825	178.195524726914	181.908532798758
ENSG00000204311.12	42.1733613413499	39.1234814294171	7.43454497131736	7.5894564121703
ENSG00000238082.1	14.4824850352066	13.4351452268798	8.44882240733161	8.62486805070048
ENSG00000079150.17	390.10787521902	361.89617631062	88.036910964334	89.871310349682
ENSG00000116095.10	629.267517007235	583.76034616974	365.856023376333	373.479258415547
ENSG00000237298.8	39.0470030655412	36.2232141503804	33.5865365769136	34.2863694240431
ENSG00000155657.24	555.119007937183	514.974085711605	347.660166543198	354.904259831242
ENSG00000279598.1	19.8664253123342	18.4297314004692	12.8606381237855	13.1286114819036
ENSG00000187231.13	699.151074951423	648.590086899235	407.82864414593	416.326450417799
ENSG00000163510.13	707.126691349475	655.988925173276	525.71611333939	536.670306354727
ENSG00000226564.1	92.0425259916161	85.3862234789172	20.7511249064972	21.1835100317451
ENSG00000170035.15	1704.47823000671	1581.21430821617	222.304169817349	226.936256836377
ENSG00000115232.13	2495.06840812105	2314.63083390841	546.363228923501	557.747639852232
ENSG00000188452.13	395.13385203615	366.558686113387	73.7257176000066	75.261918831608
ENSG00000138434.16	3972.16382601598	3684.90612886879	1933.10175956444	1973.38123598765
ENSG00000077232.16	4044.38670342446	3751.90601489161	1793.21431100237	1830.57899354141
ENSG00000061676.14	7003.05701351083	6496.61213389234	3539.10188354614	3612.845115206
ENSG00000162999.12	38.6117018680958	35.819392928339	40.9921926662909	41.8463350050831
ENSG00000163002.12	78.2790824213593	72.6181203019524	51.6324154349459	52.7082649860084
ENSG00000177855.8	25.8288488390555	23.96096625353	22.3002239377481	22.7648871867926
ENSG00000170396.7	120.844269207616	112.105091266702	41.5430032226855	42.4086226400692
ENSG00000188738.13	44.4528522995769	41.238124875807	15.2925136862236	15.6111593247309
ENSG00000237877.6	23.5256342747755	21.8243148373853	7.91792827802298	8.08291183557102
ENSG00000065548.17	706.988358015082	655.860595785552	419.485090531169	428.225778769819
ENSG00000138448.11	6528.29431283272	6056.1831732264	1765.1629585772	1801.94314328364
ENSG00000144369.12	771.417215253337	715.63010714314	409.567792884641	418.101837290519
ENSG00000224063.5	32.0157711610868	29.7004646684668	6.88121431517857	7.02459616685809
ENSG00000064989.12	14.0426461549748	13.0271144767719	51.9197229397345	53.0015590333098
ENSG00000003436.14	1689.47573894365	1567.29676259419	592.344740936222	604.687255192859
ENSG00000144366.15	331.541937749012	307.565591929202	225.189149026513	229.881349514199
ENSG00000168542.12	49240.6096996262	45679.6427385467	3434.9297187873	3506.50234549396
ENSG00000204262.11	20483.2800042597	19001.9765883464	2551.91160823456	2605.08504462994
ENSG00000228073.1	16.0558387330321	14.8947176256876	3.95086228143378	4.03318524416919
ENSG00000115368.9	589.209588986179	546.59931481756	499.739036611111	510.151952870352
ENSG00000138449.10	45.3544415030396	42.0745132341627	34.6503738104423	35.372373523105
ENSG00000138381.9	660.017810826903	612.286849890071	526.794033868655	537.770687199043
ENSG00000151687.14	106.036580386854	98.3682602395849	38.1088224042952	38.902884799591
ENSG00000128694.11	96.3765860199181	89.4068543140743	31.2114129106828	31.8617560000989
ENSG00000128699.13	766.243258122035	710.830318620126	554.401941505454	565.953852738975
ENSG00000064933.16	378.400290089033	351.035256648349	223.530249514634	228.187883997998
ENSG00000187699.10	41.0887071934681	38.1172669598489	43.0727973555168	43.9702926461705
ENSG00000204253.4	275.224069603805	255.320501700575	181.068111675924	184.840975002524
ENSG00000198130.14	252.313448156903	234.066723386361	166.453318438396	169.921657589417
ENSG00000151689.12	125.312975702383	116.250631247414	46.0404777483545	46.9998097280617
ENSG00000151690.14	224.241411680293	208.024791634961	253.160093228585	258.43511610622
ENSG00000189362.11	143.958182509479	133.547459839301	38.198135837534	38.9940592307367
ENSG00000138386.16	742.366156552184	688.679953789224	410.675778792399	419.232909976833
ENSG00000228509.5	20.2103931136511	18.7488242462638	3.95889556035866	4.04138591017933
ENSG00000115419.12	4335.3505316006	4021.82801224306	1455.60854531561	1485.93863517889
ENSG00000115415.18	8574.07711070214	7954.01969266432	6198.29841999043	6327.45055274122
ENSG00000229023.1	21.9949072147702	20.4042864165797	16.8259739184972	17.176571819717
ENSG00000138378.17	19.1063177969968	17.7245931019123	31.6870708605564	32.3473250956651
ENSG00000128641.18	4922.81446438447	4566.80791267578	1347.57453837263	1375.65355520573
ENSG00000252130.1	18.1320720500328	16.8208025531693	0.988251794158226	1.00884370798068
ENSG00000173559.12	3798.44100371126	3523.74653911514	767.291873728264	783.279710263328
ENSG00000196950.13	1241.24005386388	1151.47644513644	520.235868850999	531.07587161351
ENSG00000118997.13	86.6814547850883	80.4128525376561	10.9283547815307	11.1560657163479
ENSG00000081320.10	1720.84124328521	1596.39398623494	726.209692511407	741.341511642548
ENSG00000272211.1	51.4751246190157	47.7525627091628	8.93337862011372	9.11952081967882
ENSG00000138411.10	415.97392109096	385.891649593683	177.229015371511	180.921884570376
ENSG00000144395.17	94.2889912549905	87.4702295722917	67.3805963738964	68.7845861688443
ENSG00000119041.10	961.323111611453	891.802448478874	914.180198489939	933.228704120569
ENSG00000197121.14	777.831076740111	721.580133007514	338.460389705352	345.512789932021
ENSG00000065413.16	208.288152514926	193.225235259952	173.446061403135	177.060106295713
ENSG00000115524.15	7597.06810598872	7047.66571857876	2602.17425803293	2656.39500257311
ENSG00000115520.8	488.513579992792	453.185408205224	391.603030170175	399.762748065497
ENSG00000144381.16	2514.04461522621	2332.23472562267	2624.95905468042	2679.65455936959
ENSG00000115541.10	69.7028584793096	64.6621090318163	73.8305980064613	75.3689846004412
ENSG00000115540.14	338.644849884938	314.1548378941	163.110601301902	166.509289232845
ENSG00000162944.10	170.662266365925	158.320366138872	103.777941749242	105.940332392805
ENSG00000247626.4	41.5902941690317	38.5825803259063	69.221030143855	70.6633685194085
ENSG00000115896.15	19.7423741690438	18.3146513488333	116.844569184876	119.279225325649
ENSG00000119042.16	261.633846053341	242.713091672366	255.854174435417	261.185333095824
ENSG00000178074.5	491.093663725412	455.578906252071	251.054063050281	256.285203192569
ENSG00000162971.10	229.247450365333	212.668805185217	178.090906826442	181.801735005668
ENSG00000162972.10	128.985731361491	119.657781715237	84.168534789621	85.9223299511332
ENSG00000196141.12	1561.83571739577	1448.88737207253	448.679768434531	458.028777644632
ENSG00000155729.12	231.843510366658	215.077124133983	87.9881044602406	89.8214868787264
ENSG00000163535.17	806.904475664548	748.551010991456	276.998856098673	282.770600311454
ENSG00000138356.13	326.032289687467	302.454388867304	199.061289811887	203.209071732875
ENSG00000082153.17	4713.85459961091	4372.95954183354	2644.52472753841	2699.62791643494
ENSG00000013441.15	1418.17115860988	1315.61230176852	689.137582767413	703.496941181987
ENSG00000240344.8	81.5232117116294	75.627641668182	45.1345567329452	46.0750123012059
ENSG00000196290.14	174.147678322733	161.553721167473	81.2128710775118	82.9050799380351
ENSG00000115942.8	437.899825909938	406.231923708077	235.549966452926	240.458052265421
ENSG00000155744.9	482.301922521493	447.422963429782	590.552285926586	602.857451322024
ENSG00000119013.8	39.3566209864527	36.5104412196422	44.4877943645953	45.4147735344001
ENSG00000003402.19	1144.86432627769	1062.07038717615	432.008410617745	441.010043617152
ENSG00000226312.7	62.1352324954694	57.6417562492352	16.3169386567798	16.6569299390147
ENSG00000003400.14	45.8096964908457	42.4968452346148	40.6163990990385	41.4627111370939
ENSG00000064012.21	171.325676570069	158.935800052045	77.6479150510324	79.2658419646752
ENSG00000155749.12	26.7179571226547	24.7857762832685	30.7208720442766	31.3609938770179
ENSG00000115993.11	2431.88211336609	2256.01402579035	1316.19569502977	1343.62088007447
ENSG00000082146.12	813.672927408627	754.829983966175	373.921614851731	381.712910263383
ENSG00000213090.2	37.2813701515002	34.5852677233803	27.2074087569339	27.7743215819517
ENSG00000155754.14	24.9788359999926	23.1724243762374	10.8871693487253	11.1140221147154
ENSG00000155755.18	522.095200909931	484.338483998431	201.499577712613	205.69816552601
ENSG00000082126.17	23.1877528132688	21.5108681813883	21.32646343076	21.7708367166978
ENSG00000003393.14	973.395716131005	903.001990173035	654.55021699706	668.188888579088
ENSG00000138395.14	229.265285824787	212.685350825511	28.7179186300943	29.3163055078991
ENSG00000155760.2	874.536643629813	811.292177056062	347.293128479732	354.529573902912
ENSG00000116030.16	1718.021848928	1593.77848395415	1342.20452428158	1370.17164770042
ENSG00000055044.10	554.627936549033	514.518527470011	343.765518325125	350.928459966444
ENSG00000204217.12	2942.38360171155	2729.59722769156	1375.64141779646	1404.30525599368
ENSG00000138439.11	73.4668618796916	68.1539084153937	99.9589355623799	102.041750690116
ENSG00000163596.16	131.908985591297	122.369632962938	95.0673384466617	97.0482287948463
ENSG00000138442.9	498.25952957699	462.226553265567	369.47879780804	377.177519539346
ENSG00000138380.17	115.350429718224	107.008553537595	52.0014242205013	53.084962699787
ENSG00000144426.18	2063.11979458741	1913.91974466742	815.498993244675	832.491307440774
ENSG00000119004.14	582.948927676232	540.791410047698	130.633791648204	133.355769787603
ENSG00000138443.15	684.658266828322	635.145365126292	394.656555899268	402.879899217828
ENSG00000173166.17	361.941638280177	335.766856456456	336.889370668788	343.909036030917
ENSG00000116117.17	553.14532241987	513.143132564212	196.845775928511	200.947393834186
ENSG00000118257.16	482.532039457953	447.63643884184	366.450349796147	374.085968641281
ENSG00000114933.15	938.19601996907	870.34785459285	769.469094484891	785.502297132576
ENSG00000023228.13	1895.04221308684	1757.99714496486	1166.41320584079	1190.71741693156
ENSG00000114942.13	1563.01830299289	1449.98443581552	621.887453839595	634.845540971267
ENSG00000183671.12	77.1228615991854	71.5455146943868	20.8355881277974	21.2697331885036
ENSG00000204186.7	524.659679148315	486.717505104278	402.109910744659	410.488557439921
ENSG00000114948.12	77.7512368677417	72.128447317449	64.8022529297161	66.1525185358276
ENSG00000118246.13	736.408213872309	683.152875738534	411.887512525005	420.469892251101
ENSG00000118263.14	882.405505325556	818.591980880857	880.439207285231	898.78466174279
ENSG00000237892.1	14.5377768943916	13.4864385067423	10.8928906805584	11.1198626602679
ENSG00000118260.14	984.140439525205	912.969680032393	462.878202754624	472.52306059122
ENSG00000144401.14	136.070068497392	126.229795981134	149.110075883172	152.217038957559
ENSG00000163249.9	362.421907192653	336.212393432423	260.089071454441	265.508471426403
ENSG00000163251.3	30.6780088074658	28.4594461929594	184.757677707285	188.60741944302
ENSG00000244567.1	79.7108991210536	73.9463913308471	88.990159925148	90.8444218805096
ENSG00000178385.13	157.708668235417	146.303542253266	202.262063224564	206.47653872574
ENSG00000138413.13	1457.31003871541	1351.92074862394	578.202750492411	590.250592227107
ENSG00000115020.16	2328.1352988002	2159.76994080559	1174.69717023412	1199.17399187
ENSG00000078018.19	114.708118852857	106.412693107841	111.480195333738	113.80307558429
ENSG00000197713.14	585.824946741053	543.459442068252	308.701778417714	315.134107157812
ENSG00000144445.16	420.909892717426	390.470663172921	263.281825558386	268.767752014544
ENSG00000229127.1	33.4801719347421	31.0589633664863	17.8155676667425	18.1867854436899
ENSG00000234281.5	15.8504566986119	14.7041883447859	11.8475302897811	12.0943938160385
ENSG00000115365.11	1165.76847051433	1081.46279206938	499.132073994198	509.532343150773
ENSG00000021826.14	365.901655705507	339.440494584233	93.5141057342733	95.4626318263555
ENSG00000178568.13	0	0	22.7566732514443	23.2308474014429
ENSG00000030419.16	531.961392253789	493.49117521259	290.837707829148	296.897808151091
ENSG00000144451.18	212.646312065137	197.268222795355	79.5986933272837	81.2572680377621
ENSG00000138376.10	439.815208961287	408.008790688945	272.922281413208	278.60908323063
ENSG00000230076.1	50.9256640468568	47.2428378542463	11.3652511673209	11.6020655844477
ENSG00000138363.14	883.981304339161	820.053821755865	418.141043277025	426.853725995833
ENSG00000115414.18	159123.33230959	147615.90109483	14190.9434714137	14486.6360132842
ENSG00000118242.15	126.664910487425	117.504797236893	56.0243251657455	57.1916876563515
ENSG00000115425.13	51.3385473079648	47.6258623532359	30.1713945610251	30.8000670920304
ENSG00000163449.10	0	0	19.8279189359953	20.241067488239
ENSG00000079246.15	3631.39811858959	3368.78380894342	1698.40278288624	1733.7919053222
ENSG00000279348.1	133.076089685266	123.452334789265	68.3425762381595	69.7666105264045
ENSG00000260804.3	142.118278421513	131.840613357826	58.9306839360135	60.1586053749445
ENSG00000144583.4	167.412470891502	155.305588353818	37.1126036481909	37.8859081244064
